Title,Price,PID,Details
"Beautiful Luxury 5 Bedroom Semi Detached Duplex With Bq 
Osapa London Lekki Lagos
 Beautiful Luxury 5 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 540,000,000",Osapa London Lekki Lagos,Beautiful Luxury 5 Bedroom Semi Detached Duplex With Bq / House FOR Sale
"Beautiful Luxury 4 Bedroom Semi Detached Duplex With Bq 
Vgc Lekki Lagos
 Beautiful Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 130,000,000",Vgc Lekki Lagos,Beautiful Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale
"Beautiful Luxury 4 Bedroom Semi Detached Duplex With Bq 
Chevron Toll Gate Chevron Lekki Lagos
 Beautiful Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 140,000,000",Chevron Toll Gate Chevron Lekki Lagos,Beautiful Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale
"Luxury 4 Bedroom Semi Detached Duplex With Bq 
Ikota Lekki Lagos
 Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 130,000,000",Ikota Lekki Lagos,Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale
"Contemporary Luxury 5 Bedroom Detached Duplex With Bq 
Ajah Lagos
 Contemporary Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 250,000,000",Ajah Lagos,Contemporary Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Contemporary Luxury 5 Bedroom Detached Duplex With Bq 
Pinnock Beach Estate Osapa London Lekki Lagos
 Contemporary Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 1,300,000,000",Pinnock Beach Estate Osapa London Lekki Lagos,Contemporary Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"3 Bedroom Apartment With Bq 
Old Ikoyi Ikoyi Lagos
 3 Bedroom Apartment With Bq / House FOR Sale","₦ 600,000,000",Old Ikoyi Ikoyi Lagos,3 Bedroom Apartment With Bq / House FOR Sale
"4 Bedroom Massionette With Bq 
Old Ikoyi Ikoyi Lagos
 4 Bedroom Massionette With Bq / House FOR Sale","₦ 900,000,000",Old Ikoyi Ikoyi Lagos,4 Bedroom Massionette With Bq / House FOR Sale
"4 Bedroom Terrace Duplex With Bq 
Adeniyi Jones Ikeja Lagos
 4 Bedroom Terrace Duplex With Bq / House FOR Sale","₦ 250,000,000",Adeniyi Jones Ikeja Lagos,4 Bedroom Terrace Duplex With Bq / House FOR Sale
"Beautiful Luxury 4 Bedroom Terrace Duplex With Bq 
Chevron Toll Gate Chevron Lekki Lagos
 Beautiful Luxury 4 Bedroom Terrace Duplex With Bq / House FOR Sale","₦ 104,000,000",Chevron Toll Gate Chevron Lekki Lagos,Beautiful Luxury 4 Bedroom Terrace Duplex With Bq / House FOR Sale
"Beautiful Luxury 4 Bedroom Detached Duplex With Bq 
Toll Gate Chevron Lekki Lagos
 Beautiful Luxury 4 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 120,000,000",Toll Gate Chevron Lekki Lagos,Beautiful Luxury 4 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Chevron Toll Gate Chevron Lekki Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 270,000,000",Chevron Toll Gate Chevron Lekki Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 4 Bedroom Terrace Duplex With Bq 
Ikate Lekki Lagos
 Luxury 4 Bedroom Terrace Duplex With Bq / House FOR Sale","₦ 250,000,000",Ikate Lekki Lagos,Luxury 4 Bedroom Terrace Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Terrace Duplex With Bq 
Ikate Lekki Lagos
 Luxury 5 Bedroom Terrace Duplex With Bq / House FOR Sale","₦ 160,000,000",Ikate Lekki Lagos,Luxury 5 Bedroom Terrace Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Megamound Estate Ikota Lekki Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 450,000,000",Megamound Estate Ikota Lekki Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Ikate Lekki Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 350,000,000",Ikate Lekki Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Fully Automated 5 Bedrooms Duplex 
Osapa London Lekki Lagos
 Fully Automated 5 Bedrooms Duplex / House FOR Sale","₦ 550,000,000",Osapa London Lekki Lagos,Fully Automated 5 Bedrooms Duplex / House FOR Sale
"5 Bedroom Fully Detached Duplex + Bq, Pool & Rooftop 
Ikota Lekki Lagos
 5 Bedroom Fully Detached Duplex + Bq, Pool & Rooftop / House FOR SALE","₦ 280,000,000",Ikota Lekki Lagos,"5 Bedroom Fully Detached Duplex + Bq, Pool & Rooftop / House FOR SALE"
"Furnished 4 Bedroom Semi Detached Duplex/ Bq 
Idado Lekki Lagos
 Furnished 4 Bedroom Semi Detached Duplex/ Bq / House FOR Sale","₦ 160,000,000",Idado Lekki Lagos,Furnished 4 Bedroom Semi Detached Duplex/ Bq / House FOR Sale
"4 Bedroom Duplex With Attached Room And Parlor Bq 
Carlton Gate Estate Ibadan Oyo
 4 Bedroom Duplex With Attached Room And Parlor Bq / House FOR Sale","₦ 160,000,000",Carlton Gate Estate Ibadan Oyo,4 Bedroom Duplex With Attached Room And Parlor Bq / House FOR Sale
"Spacious 5 Bedroom Duplex With Bq 
Orchid Road Orchid Lekki Lagos
 Spacious 5 Bedroom Duplex With Bq / House FOR Sale","₦ 145,000,000",Orchid Road Orchid Lekki Lagos,Spacious 5 Bedroom Duplex With Bq / House FOR Sale
"4 Bedroom Terraced Duplex 
Vgc Lekki Lagos
 4 Bedroom Terraced Duplex / House FOR Sale","₦ 90,000,000",Vgc Lekki Lagos,4 Bedroom Terraced Duplex / House FOR Sale
"5 Bedroom Detached Duplex With Bq 
Chevron Toll Gate Lekki Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 150,000,000",Chevron Toll Gate Lekki Lagos,5 Bedroom Detached Duplex With Bq / House FOR Sale
"5 Bedroom Detached Duplex With Bq 
Chevron Toll Gate Lekki Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 210,000,000",Chevron Toll Gate Lekki Lagos,5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury Serviced 3 Bedroom Terrace 
Vgc Lekki Lagos
 Luxury Serviced 3 Bedroom Terrace / House FOR Sale","₦ 75,000,000",Vgc Lekki Lagos,Luxury Serviced 3 Bedroom Terrace / House FOR Sale
"4 Bedroom Semi Detached Duplex With Bq 
Vgc Lekki Lagos
 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 120,000,000",Vgc Lekki Lagos,4 Bedroom Semi Detached Duplex With Bq / House FOR Sale
"5 Bedroom Semi Detached Duplex With Bq 
Ikate Lekki Lagos
 5 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 650,000,000",Ikate Lekki Lagos,5 Bedroom Semi Detached Duplex With Bq / House FOR Sale
"4 Bedroom Semi Detached Terrace House + Bq+elevator 
Parkview Estate Ikoyi Lagos
 4 Bedroom Semi Detached Terrace House + Bq+elevator / House FOR SALE","₦ 560,000,000",Parkview Estate Ikoyi Lagos,4 Bedroom Semi Detached Terrace House + Bq+elevator / House FOR SALE
"4 Bedroom Semi Detached Duplex With Bq 
Chevron Toll Gate Lekki Lagos
 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 120,000,000",Chevron Toll Gate Lekki Lagos,4 Bedroom Semi Detached Duplex With Bq / House FOR Sale
"Luxury 4 Bedroom Semi Detached Duplex With Bq 
Chevron Toll Gate Chevron Lekki Lagos
 Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 120,000,000",Chevron Toll Gate Chevron Lekki Lagos,Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Ajah Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 230,000,000",Ajah Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Contemporary Fully Detached 5 Bedroom Duplex 
Mega Mound Estate Ikota Lekki Lagos
 Contemporary Fully Detached 5 Bedroom Duplex / House FOR Sale","₦ 400,000,000",Mega Mound Estate Ikota Lekki Lagos,Contemporary Fully Detached 5 Bedroom Duplex / House FOR Sale
"Beautiful Luxury 4 Bedroom Semi Detached Duplex With Bq 
Chevron Drive Lekki Lagos
 Beautiful Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 130,000,000",Chevron Drive Lekki Lagos,Beautiful Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Chevron Toll Gate Chevron Lekki Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 200,000,000",Chevron Toll Gate Chevron Lekki Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 4 Bedroom Semi Detached Duplex With Bq 
Ikota Lekki Lagos
 Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 110,000,000",Ikota Lekki Lagos,Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Ajah Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 250,000,000",Ajah Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 4 Bedroom Semi Detached Duplex With Bq 
Chevron Toll Gate Chevron Lekki Lagos
 Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 120,000,000",Chevron Toll Gate Chevron Lekki Lagos,Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Chevron Toll Gate Chevron Lekki Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 240,000,000",Chevron Toll Gate Chevron Lekki Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Chevron Toll Gate Lekki Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 230,000,000",Chevron Toll Gate Lekki Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury Serviced 2 Bedroom Apartment 
Ikate Lekki Lagos
 Luxury Serviced 2 Bedroom Apartment / House FOR Sale","₦ 100,000,000",Ikate Lekki Lagos,Luxury Serviced 2 Bedroom Apartment / House FOR Sale
"Luxury 4 Bedroom Semi Detached Duplex With Bq 
Chevron Toll Gate Chevron Lekki Lagos
 Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 125,000,000",Chevron Toll Gate Chevron Lekki Lagos,Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Osapa London Lekki Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 650,000,000",Osapa London Lekki Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 4 Bedroom Detached Duplex With Bq 
Elaganza Chevron Lekki Lagos
 Luxury 4 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 150,000,000",Elaganza Chevron Lekki Lagos,Luxury 4 Bedroom Detached Duplex With Bq / House FOR Sale
"Beautiful Luxury 4 Bedroom Semi Detached Duplex With Bq 
Vgc Lekki Lagos
 Beautiful Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 120,000,000",Vgc Lekki Lagos,Beautiful Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale
"Contemporary Luxury 5 Bedroom Detached Duplex With Bq 
Osapa London Lekki Lagos
 Contemporary Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 500,000,000",Osapa London Lekki Lagos,Contemporary Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Beautiful Luxury 4 Bedroom Detached Duplex With Bq 
Chevron Lekki Lagos
 Beautiful Luxury 4 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 170,000,000",Chevron Lekki Lagos,Beautiful Luxury 4 Bedroom Detached Duplex With Bq / House FOR Sale
"Contemporary Luxury 4 Bedroom Maisonette With Bq 
Old Ikoyi Ikoyi Lagos
 Contemporary Luxury 4 Bedroom Maisonette With Bq / House FOR Sale","₦ 750,000,000",Old Ikoyi Ikoyi Lagos,Contemporary Luxury 4 Bedroom Maisonette With Bq / House FOR Sale
"Land 
Dakibiyu Abuja
 Land / Land FOR Sale","₦ 170,000,000",Dakibiyu Abuja,Land / Land FOR Sale
"Newly Built 4 Bedroom Semi Detached Duplex 
Orchid Road, Chevron Lekki Lagos
 Newly Built 4 Bedroom Semi Detached Duplex / House FOR Sale","₦ 95,000,000","Orchid Road, Chevron Lekki Lagos",Newly Built 4 Bedroom Semi Detached Duplex / House FOR Sale
"A Demolishable Structure In Nice Environment 
Off Admiralty Way Lekki Phase 1 Lekki Lagos
 A Demolishable Structure In Nice Environment / Land FOR Sale","₦ 900,000,000",Off Admiralty Way Lekki Phase 1 Lekki Lagos,A Demolishable Structure In Nice Environment / Land FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Megamound Estate Ikota Lekki Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 300,000,000",Megamound Estate Ikota Lekki Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Contemporary Luxury 5 Bedroom Detached Duplex With Bq 
Ikota Lekki Lagos
 Contemporary Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 250,000,000",Ikota Lekki Lagos,Contemporary Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Beautiful Luxury 5 Bedroom Detached Duplex With Bq 
Chevron Lekki Lagos
 Beautiful Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 280,000,000",Chevron Lekki Lagos,Beautiful Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Beautiful Luxury 4 Bedroom Terrace Duplex With Bq 
Ikate Lekki Lagos
 Beautiful Luxury 4 Bedroom Terrace Duplex With Bq / House FOR Sale","₦ 130,000,000",Ikate Lekki Lagos,Beautiful Luxury 4 Bedroom Terrace Duplex With Bq / House FOR Sale
"4 Bedroom Detached Duplex With Bq 
Osapa London Lekki Lagos
 4 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 750,000,000",Osapa London Lekki Lagos,4 Bedroom Detached Duplex With Bq / House FOR Sale
"4 Bedroom Terrace Duplex 
Lekki Phase 1 Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Sale","₦ 280,000,000",Lekki Phase 1 Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Sale
"5 Bedroom Detached Duplex With Bq 
Chevron Lekki Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 330,000,000",Chevron Lekki Lagos,5 Bedroom Detached Duplex With Bq / House FOR Sale
"5 Bedroom Semi Detached Duplex 
Vgc Lekki Lagos
 5 Bedroom Semi Detached Duplex / House FOR Sale","₦ 280,000,000",Vgc Lekki Lagos,5 Bedroom Semi Detached Duplex / House FOR Sale
"5 Bedroom Detached Duplex With Bq 
Chevron Lekki Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 270,000,000",Chevron Lekki Lagos,5 Bedroom Detached Duplex With Bq / House FOR Sale
"4 Bedroom Fully Detached Duplex With Bq 
Osapa London Lekki Lagos
 4 Bedroom Fully Detached Duplex With Bq / House FOR Sale","₦ 350,000,000",Osapa London Lekki Lagos,4 Bedroom Fully Detached Duplex With Bq / House FOR Sale
"5 Bedroom Fully Detached Duplex With Bq 
Chevron Toll Gate Lekki Lagos
 5 Bedroom Fully Detached Duplex With Bq / House FOR Sale","₦ 140,000,000",Chevron Toll Gate Lekki Lagos,5 Bedroom Fully Detached Duplex With Bq / House FOR Sale
"5 Bedroom Fully Detached Duplex With Bq 
Lekki Phase 1 Lekki Lagos
 5 Bedroom Fully Detached Duplex With Bq / House FOR Sale","₦ 850,000,000",Lekki Phase 1 Lekki Lagos,5 Bedroom Fully Detached Duplex With Bq / House FOR Sale
"5 Bedroom Detached Duplex With Bq 
Chevron Lekki Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 330,000,000",Chevron Lekki Lagos,5 Bedroom Detached Duplex With Bq / House FOR Sale
"5 Bedroom Detached Duplex With Bq 
Banana Island Ikoyi Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 3,000,000,000",Banana Island Ikoyi Lagos,5 Bedroom Detached Duplex With Bq / House FOR Sale
"5 Bedroom Fully Detached Duplex With Bq 
Megamound Estate Ikota Lekki Lagos
 5 Bedroom Fully Detached Duplex With Bq / House FOR Sale","₦ 330,000,000",Megamound Estate Ikota Lekki Lagos,5 Bedroom Fully Detached Duplex With Bq / House FOR Sale
"Waterfront 1 Bedroom Apartment 
Osborne Foreshore Estate Ikoyi Lagos
 Waterfront 1 Bedroom Apartment / House FOR Sale","$ 225,000",Osborne Foreshore Estate Ikoyi Lagos,Waterfront 1 Bedroom Apartment / House FOR Sale
"5 Bedroom Detached Duplex With Bq 
Toll Gate Chevron Lekki Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 250,000,000",Toll Gate Chevron Lekki Lagos,5 Bedroom Detached Duplex With Bq / House FOR Sale
"5 Bedroom Detached Duplex With Bq 
Lekki Phase 1 Lekki Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 750,000,000",Lekki Phase 1 Lekki Lagos,5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 4 Bedroom Semi Detached Duplex With Bq 
Agungi Lekki Lagos
 Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 170,000,000",Agungi Lekki Lagos,Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale
"Perfect Standard 4 Plots Of Land 
By Akanawu Estate Uborji Okuku Owerri Imo
 Perfect Standard 4 Plots Of Land / Land FOR SALE","₦ 8,000,000",By Akanawu Estate Uborji Okuku Owerri Imo,Perfect Standard 4 Plots Of Land / Land FOR SALE
"Beautiful Luxury 4 Bedroom Detached Duplex With Bq 
Chevron Toll Gate Chevron Lekki Lagos
 Beautiful Luxury 4 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 180,000,000",Chevron Toll Gate Chevron Lekki Lagos,Beautiful Luxury 4 Bedroom Detached Duplex With Bq / House FOR Sale
"Contemporary Luxury 5 Bedroom Detached Duplex With Bq 
Chevron Lekki Lagos
 Contemporary Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 470,000,000",Chevron Lekki Lagos,Contemporary Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Osapa London Lekki Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 550,000,000",Osapa London Lekki Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 4 Bedroom Terrace Duplex With Bq 
Ologolo Lekki Lagos
 Luxury 4 Bedroom Terrace Duplex With Bq / House FOR Sale","₦ 185,000,000",Ologolo Lekki Lagos,Luxury 4 Bedroom Terrace Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Penthouse With Bq 
Ikate Lekki Lagos
 Luxury 5 Bedroom Penthouse With Bq / House FOR Sale","₦ 650,000,000",Ikate Lekki Lagos,Luxury 5 Bedroom Penthouse With Bq / House FOR Sale
"Contemporary Luxury 5 Bedroom Detached Duplex With Bq 
Ajah Lagos
 Contemporary Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 230,000,000",Ajah Lagos,Contemporary Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Contemporary Luxury 5 Bedroom Detached Duplex With Bq 
Chevron Lekki Lagos
 Contemporary Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 350,000,000",Chevron Lekki Lagos,Contemporary Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Beautiful Luxury 4 Bedroom Semi Detached Duplex With Bq 
Ikota Lekki Lagos
 Beautiful Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 125,000,000",Ikota Lekki Lagos,Beautiful Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale
"Beautiful Luxury 4 Bedroom Semi Detached Duplex With Bq 
Agungi Lekki Lagos
 Beautiful Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 170,000,000",Agungi Lekki Lagos,Beautiful Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale
"Extremely Spacious 3 Bedroom Apartment F 
Lekki Phase 1 Lekki Lagos
 Extremely Spacious 3 Bedroom Apartment F / House FOR SALE","₦ 160,000,000",Lekki Phase 1 Lekki Lagos,Extremely Spacious 3 Bedroom Apartment F / House FOR SALE
"Luxury 5 Bedroom Detached Duplex With Bq 
Chevron Toll Gate Chevron Lekki Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 400,000,000",Chevron Toll Gate Chevron Lekki Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury Serviced 4 Bedroom Terrace Duplex 
Ikate Lekki Lagos
 Luxury Serviced 4 Bedroom Terrace Duplex / House FOR Sale","₦ 185,000,000",Ikate Lekki Lagos,Luxury Serviced 4 Bedroom Terrace Duplex / House FOR Sale
"Contemporary 5 Bedroom Detached Duplex With Bq 
Ologolo Lekki Lagos
 Contemporary 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 450,000,000",Ologolo Lekki Lagos,Contemporary 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Beautiful Luxury 5 Bedroom Semi Detached Duplex With Bq 
Chevron Lekki Lagos
 Beautiful Luxury 5 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 250,000,000",Chevron Lekki Lagos,Beautiful Luxury 5 Bedroom Semi Detached Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Semi Detached Duplex With 
Osapa London Lekki Lagos
 Luxury 5 Bedroom Semi Detached Duplex With / House FOR Sale","₦ 450,000,000",Osapa London Lekki Lagos,Luxury 5 Bedroom Semi Detached Duplex With / House FOR Sale
"Luxury 4 Bedroom Detached Duplex With Bq 
Ikate Lekki Lagos
 Luxury 4 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 200,000,000",Ikate Lekki Lagos,Luxury 4 Bedroom Detached Duplex With Bq / House FOR Sale
"4 Bedroom Semi Detached Duplex With Bq 
Chevron Toll Gate Lekki Lagos
 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 110,000,000",Chevron Toll Gate Lekki Lagos,4 Bedroom Semi Detached Duplex With Bq / House FOR Sale
